"id","ownerid","ageclassid","sexid","kreisid","quartierid"
1312,85056,10,2,10,"101"
8160,85056,10,2,10,"101"
14978,85056,10,2,10,"101"
22020,85056,10,2,10,"101"
29292,85056,10,2,10,"101"
36822,85056,10,2,10,"101"
1313,85058,10,2,9,"92"
1314,85058,10,2,9,"92"
8161,85058,10,2,9,"92"
14979,85058,10,2,9,"92"
22021,85058,10,2,9,"92"
29293,85058,10,2,9,"92"
29294,85058,10,2,9,"92"
36823,85058,10,2,9,"92"
44568,85058,10,2,9,"92"
53011,85058,10,2,9,"92"
1315,85065,5,1,2,"24"
8162,85065,5,1,2,"24"
14980,85065,5,1,2,"24"
1316,85067,10,1,2,"24"
8163,85067,10,1,2,"24"
14981,85067,10,1,2,"24"
22022,85067,10,1,2,"24"
1317,85073,3,2,12,"123"
8164,85073,3,2,12,"123"
14982,85073,3,2,12,"123"
22023,85073,3,2,12,"123"
29295,85073,3,2,12,"123"
44569,85073,3,2,12,"123"
53012,85073,3,2,12,"123"
1318,85074,7,1,10,"102"
8165,85074,7,1,10,"102"
1319,85077,7,1,10,"101"
8166,85077,7,1,10,"101"
14983,85077,7,1,10,"101"
22024,85077,7,1,10,"101"
1320,85089,10,1,9,"92"
8167,85089,10,1,9,"92"
14984,85089,10,1,9,"92"
22025,85089,10,1,9,"92"
29296,85089,10,1,9,"92"
1321,85098,3,1,11,"115"
44571,85098,3,1,11,"115"
53014,85098,3,1,11,"115"
1322,85110,10,1,11,"111"
8168,85110,10,1,11,"111"
14985,85110,10,1,11,"111"
1323,85138,7,2,11,"115"
1324,85152,10,1,6,"61"
1325,85152,10,1,6,"61"
8170,85152,10,1,6,"61"
14987,85152,10,1,6,"61"
1326,85163,3,1,4,"42"
14988,85163,3,1,4,"42"
22028,85163,3,1,4,"42"
29300,85163,3,1,4,"42"
36826,85163,3,1,4,"42"
44572,85163,3,1,4,"42"
53015,85163,3,1,4,"42"
1327,85165,10,2,7,"71"
8171,85165,10,2,7,"71"
14989,85165,10,2,7,"71"
22029,85165,10,2,7,"71"
29301,85165,10,2,7,"71"
36827,85165,10,2,7,"71"
44573,85165,10,2,7,"71"
53016,85165,10,2,7,"71"
1328,85169,10,1,12,"122"
1329,85171,7,2,6,"61"
8172,85171,7,2,6,"61"
14990,85171,7,2,6,"61"
22030,85171,7,2,6,"61"
29302,85171,7,2,6,"61"
36828,85171,7,2,6,"61"
44574,85171,7,2,6,"61"
53017,85171,7,2,6,"61"
22,85179,3,2,12,"121"
40,85179,3,2,12,"121"
90,85179,3,2,12,"121"
1330,85179,3,2,12,"121"
1331,85179,3,2,12,"121"
8173,85179,3,2,12,"121"
14991,85179,3,2,12,"121"
22031,85179,3,2,12,"121"
22032,85179,3,2,12,"121"
29303,85179,3,2,12,"121"
29304,85179,3,2,12,"121"
36829,85179,3,2,12,"121"
44575,85179,3,2,12,"121"
44576,85179,3,2,12,"121"
53018,85179,3,2,12,"121"
53019,85179,3,2,12,"121"
1332,85190,10,1,11,"111"
8175,85190,10,1,11,"111"
14993,85190,10,1,11,"111"
22035,85190,10,1,11,"111"
29306,85190,10,1,11,"111"
1333,85198,6,2,10,"101"
8176,85198,6,2,10,"101"
14994,85198,6,2,10,"101"
22036,85198,6,2,10,"101"
29307,85198,6,2,10,"101"
36830,85198,6,2,10,"101"
44577,85198,6,2,10,"101"
53020,85198,6,2,10,"101"
1334,85199,7,2,11,"119"
8177,85199,7,2,11,"119"
14995,85199,7,2,11,"119"
22037,85199,7,2,11,"119"
29308,85199,7,2,11,"119"
36831,85199,7,2,11,"119"
44578,85199,7,2,11,"119"
1335,85210,6,1,11,"119"
8178,85210,6,1,11,"119"
14996,85210,6,1,11,"119"
22039,85210,6,1,11,"119"
29309,85210,6,1,11,"119"
36832,85210,6,1,11,"119"
1336,85211,3,2,11,"115"
8179,85211,3,2,11,"115"
14997,85211,3,2,11,"115"
22040,85211,3,2,11,"115"
29310,85211,3,2,11,"115"
36833,85211,3,2,11,"115"
44580,85211,3,2,11,"115"
53022,85211,3,2,11,"115"
1337,85214,3,2,12,"122"
8180,85214,3,2,12,"122"
1338,85217,3,2,12,"121"
8181,85217,3,2,12,"121"
14998,85217,3,2,12,"121"
1339,85220,3,2,11,"115"
8182,85220,3,2,11,"115"
14999,85220,3,2,11,"115"
22041,85220,3,2,11,"115"
29311,85220,3,2,11,"115"
36834,85220,3,2,11,"115"
44581,85220,3,2,11,"115"
53023,85220,3,2,11,"115"
1340,85223,5,2,11,"119"
8183,85223,5,2,11,"119"
15000,85223,5,2,11,"119"
1341,85228,10,2,12,"121"
8184,85228,10,2,12,"121"
22042,85228,10,2,12,"121"
29312,85228,10,2,12,"121"
36835,85228,10,2,12,"121"
44582,85228,10,2,12,"121"
53024,85228,10,2,12,"121"
1343,85239,10,1,12,"121"
1344,85239,10,1,12,"121"
8186,85239,10,1,12,"121"
8187,85239,10,1,12,"121"
15002,85239,10,1,12,"121"
22044,85239,10,1,12,"121"
29314,85239,10,1,12,"121"
36837,85239,10,1,12,"121"
44584,85239,10,1,12,"121"
53026,85239,10,1,12,"121"
1345,85240,10,1,11,"119"
8188,85240,10,1,11,"119"
15003,85240,10,1,11,"119"
1346,85245,5,2,9,"92"
1347,85245,5,2,9,"92"
1348,85245,5,2,9,"92"
8189,85245,5,2,9,"92"
8190,85245,5,2,9,"92"
8191,85245,5,2,9,"92"
15004,85245,5,2,9,"92"
15005,85245,5,2,9,"92"
15006,85245,5,2,9,"92"
22045,85245,5,2,9,"92"
22046,85245,5,2,9,"92"
22047,85245,5,2,9,"92"
29315,85245,5,2,9,"92"
29316,85245,5,2,9,"92"
36838,85245,5,2,9,"92"
36839,85245,5,2,9,"92"
44585,85245,5,2,9,"92"
44586,85245,5,2,9,"92"
53027,85245,5,2,9,"92"
53028,85245,5,2,9,"92"
1349,85246,5,1,11,"115"
1350,85250,3,1,12,"122"
1351,85253,3,1,12,"121"
8192,85253,3,1,12,"121"
15008,85253,3,1,12,"121"
22049,85253,3,1,12,"121"
29319,85253,3,1,12,"121"
36841,85253,3,1,12,"121"
44588,85253,3,1,12,"121"
53030,85253,3,1,12,"121"
1352,85263,5,2,11,"119"
8193,85263,5,2,11,"119"
15009,85263,5,2,11,"119"
22050,85263,5,2,11,"119"
29320,85263,5,2,11,"119"
36842,85263,5,2,11,"119"
44589,85263,5,2,11,"119"
53031,85263,5,2,11,"119"
1353,85293,7,2,11,"115"
8194,85293,7,2,11,"115"
15010,85293,7,2,11,"115"
22052,85293,7,2,11,"115"
29321,85293,7,2,11,"115"
1354,85302,10,1,11,"119"
8195,85302,10,1,11,"119"
15011,85302,10,1,11,"119"
1355,85306,10,2,11,"111"
8196,85306,10,2,11,"111"
15012,85306,10,2,11,"111"
22053,85306,10,2,11,"111"
29322,85306,10,2,11,"111"
1356,85308,3,1,11,"115"
1357,85308,3,1,11,"115"
8197,85308,3,1,11,"115"
8198,85308,3,1,11,"115"
1358,85326,10,1,12,"123"
8199,85326,10,1,12,"123"
15013,85326,10,1,12,"123"
22054,85326,10,1,12,"123"
29323,85326,10,1,12,"123"
36843,85326,10,1,12,"123"
44590,85326,10,1,12,"123"
53032,85326,10,1,12,"123"
1359,85338,10,1,8,"83"
1360,85344,6,2,3,"31"
8201,85344,6,2,3,"31"
15014,85344,6,2,3,"31"
22055,85344,6,2,3,"31"
1361,85348,5,2,3,"31"
8202,85348,5,2,3,"31"
15015,85348,5,2,3,"31"
1362,85353,7,1,6,"63"
8203,85353,7,1,6,"63"
15016,85353,7,1,6,"63"
22056,85353,7,1,6,"63"
1363,85356,5,2,2,"24"
8204,85356,5,2,2,"24"
15017,85356,5,2,2,"24"
22057,85356,5,2,2,"24"
29325,85356,5,2,2,"24"
36845,85356,5,2,2,"24"
44592,85356,5,2,2,"24"
53034,85356,5,2,2,"24"
1364,85359,10,1,2,"23"
8205,85359,10,1,2,"23"
15018,85359,10,1,2,"23"
22058,85359,10,1,2,"23"
29326,85359,10,1,2,"23"
36846,85359,10,1,2,"23"
44593,85359,10,1,2,"23"
53035,85359,10,1,2,"23"
1365,85371,7,1,7,"74"
8207,85371,7,1,7,"74"
44594,85371,7,1,7,"74"
53037,85371,7,1,7,"74"
1366,85372,5,2,8,"81"
8208,85372,5,2,8,"81"
15020,85372,5,2,8,"81"
22060,85372,5,2,8,"81"
29328,85372,5,2,8,"81"
1367,85375,7,1,7,"74"
8209,85375,7,1,7,"74"
15021,85375,7,1,7,"74"
22061,85375,7,1,7,"74"
29329,85375,7,1,7,"74"
1368,85379,10,1,3,"31"
8210,85379,10,1,3,"31"
15022,85379,10,1,3,"31"
1369,85389,10,1,9,"92"
1370,85389,10,1,9,"92"
8211,85389,10,1,9,"92"
15023,85389,10,1,9,"92"
22062,85389,10,1,9,"92"
29330,85389,10,1,9,"92"
36848,85389,10,1,9,"92"
36849,85389,10,1,9,"92"
44595,85389,10,1,9,"92"
44596,85389,10,1,9,"92"
53038,85389,10,1,9,"92"
1371,85393,3,2,11,"119"
8212,85393,3,2,11,"119"
15024,85393,3,2,11,"119"
22063,85393,3,2,11,"119"
29331,85393,3,2,11,"119"
1372,85394,3,2,2,"21"
1373,85394,3,2,2,"21"
1374,85394,3,2,2,"21"
8214,85394,3,2,2,"21"
8215,85394,3,2,2,"21"
8216,85394,3,2,2,"21"
15025,85394,3,2,2,"21"
15026,85394,3,2,2,"21"
22064,85394,3,2,2,"21"
22065,85394,3,2,2,"21"
22066,85394,3,2,2,"21"
29332,85394,3,2,2,"21"
29333,85394,3,2,2,"21"
29334,85394,3,2,2,"21"
36850,85394,3,2,2,"21"
36851,85394,3,2,2,"21"
36852,85394,3,2,2,"21"
44597,85394,3,2,2,"21"
44598,85394,3,2,2,"21"
44599,85394,3,2,2,"21"
53039,85394,3,2,2,"21"
53040,85394,3,2,2,"21"
53041,85394,3,2,2,"21"
1375,85404,10,2,8,"83"
8217,85404,10,2,8,"83"
1376,85411,5,1,6,"63"
8218,85411,5,1,6,"63"
15027,85411,5,1,6,"63"
22067,85411,5,1,6,"63"
29336,85411,5,1,6,"63"
36853,85411,5,1,6,"63"
44600,85411,5,1,6,"63"
53042,85411,5,1,6,"63"
1377,85418,10,2,7,"72"
8219,85418,10,2,7,"72"
15028,85418,10,2,7,"72"
22068,85418,10,2,7,"72"
29337,85418,10,2,7,"72"
36854,85418,10,2,7,"72"
44601,85418,10,2,7,"72"
53043,85418,10,2,7,"72"
1378,85426,5,2,12,"122"
8220,85426,5,2,12,"122"
15029,85426,5,2,12,"122"
1379,85427,10,2,11,"111"
8221,85427,10,2,11,"111"
15030,85427,10,2,11,"111"
22069,85427,10,2,11,"111"
36855,85427,10,2,11,"111"
44602,85427,10,2,11,"111"
53044,85427,10,2,11,"111"
1380,85433,3,2,11,"111"
8222,85433,3,2,11,"111"
15031,85433,3,2,11,"111"
22070,85433,3,2,11,"111"
58235,85433,3,2,11,"111"
1381,85436,10,2,6,"63"
8223,85436,10,2,6,"63"
15032,85436,10,2,6,"63"
22071,85436,10,2,6,"63"
29338,85436,10,2,6,"63"
36856,85436,10,2,6,"63"
44603,85436,10,2,6,"63"
53045,85436,10,2,6,"63"
1382,85443,10,1,10,"101"
8225,85443,10,1,10,"101"
15034,85443,10,1,10,"101"
22073,85443,10,1,10,"101"
29340,85443,10,1,10,"101"
36858,85443,10,1,10,"101"
44605,85443,10,1,10,"101"
53047,85443,10,1,10,"101"
1383,85461,10,2,6,"63"
8226,85461,10,2,6,"63"
15035,85461,10,2,6,"63"
22074,85461,10,2,6,"63"
29341,85461,10,2,6,"63"
36859,85461,10,2,6,"63"
44606,85461,10,2,6,"63"
53048,85461,10,2,6,"63"
1384,85462,5,2,6,"63"
1385,85476,1,1,7,"71"
1386,85478,10,1,12,"123"
8227,85478,10,1,12,"123"
1387,85479,5,2,10,"101"
8228,85479,5,2,10,"101"
15036,85479,5,2,10,"101"
22075,85479,5,2,10,"101"
1388,85482,10,2,6,"61"
1389,85482,10,2,6,"61"
8229,85482,10,2,6,"61"
8230,85482,10,2,6,"61"
15037,85482,10,2,6,"61"
22076,85482,10,2,6,"61"
22077,85482,10,2,6,"61"
29342,85482,10,2,6,"61"
29343,85482,10,2,6,"61"
36860,85482,10,2,6,"61"
36861,85482,10,2,6,"61"
44607,85482,10,2,6,"61"
44608,85482,10,2,6,"61"
53049,85482,10,2,6,"61"
53050,85482,10,2,6,"61"
1390,85483,10,2,7,"74"
8231,85483,10,2,7,"74"
15038,85483,10,2,7,"74"
22078,85483,10,2,7,"74"
29344,85483,10,2,7,"74"
36862,85483,10,2,7,"74"
44609,85483,10,2,7,"74"
53051,85483,10,2,7,"74"
1391,85485,3,2,11,"119"
1392,85485,3,2,11,"119"
1393,85485,3,2,11,"119"
1394,85485,3,2,11,"119"
8232,85485,3,2,11,"119"
8233,85485,3,2,11,"119"
8234,85485,3,2,11,"119"
8235,85485,3,2,11,"119"
15039,85485,3,2,11,"119"
15040,85485,3,2,11,"119"
15041,85485,3,2,11,"119"
15042,85485,3,2,11,"119"
22079,85485,3,2,11,"119"
22080,85485,3,2,11,"119"
22081,85485,3,2,11,"119"
22082,85485,3,2,11,"119"
29345,85485,3,2,11,"119"
29346,85485,3,2,11,"119"
29347,85485,3,2,11,"119"
36863,85485,3,2,11,"119"
36864,85485,3,2,11,"119"
36865,85485,3,2,11,"119"
44610,85485,3,2,11,"119"
44611,85485,3,2,11,"119"
44612,85485,3,2,11,"119"
53052,85485,3,2,11,"119"
53053,85485,3,2,11,"119"
53054,85485,3,2,11,"119"
1395,85495,10,2,7,"74"
1396,85495,10,2,7,"74"
8236,85495,10,2,7,"74"
8237,85495,10,2,7,"74"
15043,85495,10,2,7,"74"
22083,85495,10,2,7,"74"
29348,85495,10,2,7,"74"
36866,85495,10,2,7,"74"
36867,85495,10,2,7,"74"
44613,85495,10,2,7,"74"
53055,85495,10,2,7,"74"
1397,85505,5,1,7,"74"
8238,85505,5,1,7,"74"
15044,85505,5,1,7,"74"
22084,85505,5,1,7,"74"
29349,85505,5,1,7,"74"
1398,85513,1,2,7,"74"
8239,85513,1,2,7,"74"
15045,85513,1,2,7,"74"
22085,85513,1,2,7,"74"
1399,85517,5,1,7,"71"
8240,85517,5,1,7,"71"
15047,85517,5,1,7,"71"
22086,85517,5,1,7,"71"
29350,85517,5,1,7,"71"
36869,85517,5,1,7,"71"
44615,85517,5,1,7,"71"
53057,85517,5,1,7,"71"
1401,85521,5,2,7,"73"
8242,85521,5,2,7,"73"
15049,85521,5,2,7,"73"
22088,85521,5,2,7,"73"
29352,85521,5,2,7,"73"
36870,85521,5,2,7,"73"
44616,85521,5,2,7,"73"
53058,85521,5,2,7,"73"
1402,90358,4,2,9,"91"
1701,90358,4,2,9,"91"
30220,90358,4,2,9,"91"
37634,90358,4,2,9,"91"
45343,90358,4,2,9,"91"
53696,90358,4,2,9,"91"
1403,85524,5,2,7,"74"
8243,85524,5,2,7,"74"
15050,85524,5,2,7,"74"
1404,85526,7,2,11,"115"
8244,85526,7,2,11,"115"
15051,85526,7,2,11,"115"
22089,85526,7,2,11,"115"
29353,85526,7,2,11,"115"
1405,85529,10,2,7,"74"
8245,85529,10,2,7,"74"
15052,85529,10,2,7,"74"
22090,85529,10,2,7,"74"
29354,85529,10,2,7,"74"
36871,85529,10,2,7,"74"
53059,85529,10,2,7,"74"
1406,85530,5,2,7,"74"
8246,85530,5,2,7,"74"
15053,85530,5,2,7,"74"
22091,85530,5,2,7,"74"
29355,85530,5,2,7,"74"
36872,85530,5,2,7,"74"
44617,85530,5,2,7,"74"
53060,85530,5,2,7,"74"
1407,85539,3,2,6,"61"
1408,85539,3,2,6,"61"
8247,85539,3,2,6,"61"
8248,85539,3,2,6,"61"
15054,85539,3,2,6,"61"
15055,85539,3,2,6,"61"
22092,85539,3,2,6,"61"
22093,85539,3,2,6,"61"
29356,85539,3,2,6,"61"
29357,85539,3,2,6,"61"
36873,85539,3,2,6,"61"
1409,85545,5,2,7,"74"
8249,85545,5,2,7,"74"
15056,85545,5,2,7,"74"
22094,85545,5,2,7,"74"
29358,85545,5,2,7,"74"
36874,85545,5,2,7,"74"
44618,85545,5,2,7,"74"
53061,85545,5,2,7,"74"
1410,85546,10,2,7,"74"
8250,85546,10,2,7,"74"
15057,85546,10,2,7,"74"
22095,85546,10,2,7,"74"
29359,85546,10,2,7,"74"
36875,85546,10,2,7,"74"
44619,85546,10,2,7,"74"
53062,85546,10,2,7,"74"
1411,85550,10,2,7,"72"
8251,85550,10,2,7,"72"
15058,85550,10,2,7,"72"
22096,85550,10,2,7,"72"
29360,85550,10,2,7,"72"
36876,85550,10,2,7,"72"
44620,85550,10,2,7,"72"
53063,85550,10,2,7,"72"
1412,85555,5,2,7,"74"
8252,85555,5,2,7,"74"
15059,85555,5,2,7,"74"
22097,85555,5,2,7,"74"
29361,85555,5,2,7,"74"
36877,85555,5,2,7,"74"
1413,85564,6,2,7,"74"
8253,85564,6,2,7,"74"
1414,85581,3,2,4,"42"
1415,85581,3,2,4,"42"
8254,85581,3,2,4,"42"
8255,85581,3,2,4,"42"
15060,85581,3,2,4,"42"
15061,85581,3,2,4,"42"
22098,85581,3,2,4,"42"
29362,85581,3,2,4,"42"
36878,85581,3,2,4,"42"
44621,85581,3,2,4,"42"
53064,85581,3,2,4,"42"
1416,85582,7,2,11,"119"
8256,85582,7,2,11,"119"
15062,85582,7,2,11,"119"
1417,85589,5,2,11,"111"
8257,85589,5,2,11,"111"
15063,85589,5,2,11,"111"
1418,85602,3,2,11,"111"
8258,85602,3,2,11,"111"
15064,85602,3,2,11,"111"
22099,85602,3,2,11,"111"
29363,85602,3,2,11,"111"
36879,85602,3,2,11,"111"
44622,85602,3,2,11,"111"
53065,85602,3,2,11,"111"
1419,85606,10,1,10,"101"
8259,85606,10,1,10,"101"
15065,85606,10,1,10,"101"
22100,85606,10,1,10,"101"
29364,85606,10,1,10,"101"
36880,85606,10,1,10,"101"
44623,85606,10,1,10,"101"
1420,85607,2,2,11,"111"
8260,85607,2,2,11,"111"
15066,85607,2,2,11,"111"
22101,85607,2,2,11,"111"
29365,85607,2,2,11,"111"
36881,85607,2,2,11,"111"
44624,85607,2,2,11,"111"
1421,85614,5,2,12,"122"
8262,85614,5,2,12,"122"
15068,85614,5,2,12,"122"
22103,85614,5,2,12,"122"
29367,85614,5,2,12,"122"
36883,85614,5,2,12,"122"
44626,85614,5,2,12,"122"
1422,85637,10,2,11,"115"
8263,85637,10,2,11,"115"
15069,85637,10,2,11,"115"
1423,85640,5,1,9,"91"
8264,85640,5,1,9,"91"
15070,85640,5,1,9,"91"
22104,85640,5,1,9,"91"
29368,85640,5,1,9,"91"
36885,85640,5,1,9,"91"
44628,85640,5,1,9,"91"
53068,85640,5,1,9,"91"
1424,85643,10,2,11,"119"
8265,85643,10,2,11,"119"
15071,85643,10,2,11,"119"
22105,85643,10,2,11,"119"
29369,85643,10,2,11,"119"
36886,85643,10,2,11,"119"
44629,85643,10,2,11,"119"
53069,85643,10,2,11,"119"
1425,85645,5,2,11,"111"
8266,85645,5,2,11,"111"
15072,85645,5,2,11,"111"
22106,85645,5,2,11,"111"
1426,85648,3,2,11,"111"
8267,85648,3,2,11,"111"
15073,85648,3,2,11,"111"
22107,85648,3,2,11,"111"
29370,85648,3,2,11,"111"
36887,85648,3,2,11,"111"
36888,85648,3,2,11,"111"
44630,85648,3,2,11,"111"
44631,85648,3,2,11,"111"
53070,85648,3,2,11,"111"
1427,85653,6,2,11,"111"
8268,85653,6,2,11,"111"
15074,85653,6,2,11,"111"
22108,85653,6,2,11,"111"
29371,85653,6,2,11,"111"
36889,85653,6,2,11,"111"
44632,85653,6,2,11,"111"
53071,85653,6,2,11,"111"
1428,85657,5,2,11,"119"
8269,85657,5,2,11,"119"
15075,85657,5,2,11,"119"
22109,85657,5,2,11,"119"
29372,85657,5,2,11,"119"
36890,85657,5,2,11,"119"
44633,85657,5,2,11,"119"
53072,85657,5,2,11,"119"
1429,85662,10,2,11,"111"
8270,85662,10,2,11,"111"
15076,85662,10,2,11,"111"
22110,85662,10,2,11,"111"
29373,85662,10,2,11,"111"
36891,85662,10,2,11,"111"
1430,85664,10,2,11,"115"
8271,85664,10,2,11,"115"
15077,85664,10,2,11,"115"
22111,85664,10,2,11,"115"
29374,85664,10,2,11,"115"
36892,85664,10,2,11,"115"
44634,85664,10,2,11,"115"
53073,85664,10,2,11,"115"
1431,85666,5,2,11,"111"
8272,85666,5,2,11,"111"
15078,85666,5,2,11,"111"
22112,85666,5,2,11,"111"
29375,85666,5,2,11,"111"
36893,85666,5,2,11,"111"
44635,85666,5,2,11,"111"
53074,85666,5,2,11,"111"
1432,85672,10,2,11,"119"
8273,85672,10,2,11,"119"
15079,85672,10,2,11,"119"
1433,85673,10,2,6,"63"
8274,85673,10,2,6,"63"
15080,85673,10,2,6,"63"
22113,85673,10,2,6,"63"
29376,85673,10,2,6,"63"
1434,85678,5,2,11,"111"
8275,85678,5,2,11,"111"
15081,85678,5,2,11,"111"
22114,85678,5,2,11,"111"
29377,85678,5,2,11,"111"
36894,85678,5,2,11,"111"
44636,85678,5,2,11,"111"
53075,85678,5,2,11,"111"
1435,85683,3,2,11,"115"
8276,85683,3,2,11,"115"
15082,85683,3,2,11,"115"
22115,85683,3,2,11,"115"
29378,85683,3,2,11,"115"
36895,85683,3,2,11,"115"
44637,85683,3,2,11,"115"
53076,85683,3,2,11,"115"
1436,85684,10,2,11,"115"
1437,85684,10,2,11,"115"
1438,85684,10,2,11,"115"
8277,85684,10,2,11,"115"
8278,85684,10,2,11,"115"
8279,85684,10,2,11,"115"
1439,85688,3,2,11,"111"
8118,85688,3,2,11,"111"
15083,85688,3,2,11,"111"
1440,85696,3,2,11,"111"
8280,85696,3,2,11,"111"
15084,85696,3,2,11,"111"
22116,85696,3,2,11,"111"
29379,85696,3,2,11,"111"
36896,85696,3,2,11,"111"
44638,85696,3,2,11,"111"
53077,85696,3,2,11,"111"
1441,85697,3,2,11,"115"
8281,85697,3,2,11,"115"
15085,85697,3,2,11,"115"
22117,85697,3,2,11,"115"
29380,85697,3,2,11,"115"
36897,85697,3,2,11,"115"
44639,85697,3,2,11,"115"
53078,85697,3,2,11,"115"
1442,85701,10,2,11,"111"
8282,85701,10,2,11,"111"
15086,85701,10,2,11,"111"
22118,85701,10,2,11,"111"
1443,85703,5,2,7,"74"
8283,85703,5,2,7,"74"
44640,85703,5,2,7,"74"
53079,85703,5,2,7,"74"
91,85709,10,2,2,"23"
1444,85709,10,2,2,"23"
8284,85709,10,2,2,"23"
15087,85709,10,2,2,"23"
22119,85709,10,2,2,"23"
29382,85709,10,2,2,"23"
44643,85709,10,2,2,"23"
53082,85709,10,2,2,"23"
1445,85717,7,2,7,"72"
8285,85717,7,2,7,"72"
15046,85717,7,2,7,"72"
22121,85717,7,2,7,"72"
29385,85717,7,2,7,"72"
1446,85723,5,2,8,"82"
8286,85723,5,2,8,"82"
15089,85723,5,2,8,"82"
22122,85723,5,2,8,"82"
29386,85723,5,2,8,"82"
36901,85723,5,2,8,"82"
44645,85723,5,2,8,"82"
1447,85725,7,2,7,"74"
8287,85725,7,2,7,"74"
15090,85725,7,2,7,"74"
1448,85727,10,2,7,"73"
8288,85727,10,2,7,"73"
15091,85727,10,2,7,"73"
22123,85727,10,2,7,"73"
29387,85727,10,2,7,"73"
36902,85727,10,2,7,"73"
44646,85727,10,2,7,"73"
53085,85727,10,2,7,"73"
1449,85731,10,2,7,"73"
8289,85731,10,2,7,"73"
15092,85731,10,2,7,"73"
22124,85731,10,2,7,"73"
1450,85733,3,2,3,"34"
8290,85733,3,2,3,"34"
15093,85733,3,2,3,"34"
22126,85733,3,2,3,"34"
29388,85733,3,2,3,"34"
36903,85733,3,2,3,"34"
44648,85733,3,2,3,"34"
53087,85733,3,2,3,"34"
1451,85735,10,2,5,"52"
8291,85735,10,2,5,"52"
15094,85735,10,2,5,"52"
29389,85735,10,2,5,"52"
36904,85735,10,2,5,"52"
44649,85735,10,2,5,"52"
53088,85735,10,2,5,"52"
1452,85738,10,2,2,"24"
1453,85751,5,1,2,"21"
8292,85751,5,1,2,"21"
15095,85751,5,1,2,"21"
22127,85751,5,1,2,"21"
29390,85751,5,1,2,"21"
36905,85751,5,1,2,"21"
53089,85751,5,1,2,"21"
1454,85760,10,2,9,"91"
15097,85760,10,2,9,"91"
22129,85760,10,2,9,"91"
29392,85760,10,2,9,"91"
36907,85760,10,2,9,"91"
44651,85760,10,2,9,"91"
1455,85768,5,2,8,"81"
8294,85768,5,2,8,"81"
1456,85770,6,2,8,"82"
8295,85770,6,2,8,"82"
15098,85770,6,2,8,"82"
22130,85770,6,2,8,"82"
29393,85770,6,2,8,"82"
36908,85770,6,2,8,"82"
1457,85777,5,2,3,"34"
1458,85777,5,2,3,"34"
8296,85777,5,2,3,"34"
8297,85777,5,2,3,"34"
15099,85777,5,2,3,"34"
15100,85777,5,2,3,"34"
22131,85777,5,2,3,"34"
22132,85777,5,2,3,"34"
22133,85777,5,2,3,"34"
29394,85777,5,2,3,"34"
29395,85777,5,2,3,"34"
36909,85777,5,2,3,"34"
44652,85777,5,2,3,"34"
53091,85777,5,2,3,"34"
1459,85779,3,2,9,"92"
1460,85779,3,2,9,"92"
8298,85779,3,2,9,"92"
8299,85779,3,2,9,"92"
15101,85779,3,2,9,"92"
15102,85779,3,2,9,"92"
22134,85779,3,2,9,"92"
22135,85779,3,2,9,"92"
29396,85779,3,2,9,"92"
29397,85779,3,2,9,"92"
36910,85779,3,2,9,"92"
36911,85779,3,2,9,"92"
44653,85779,3,2,9,"92"
44654,85779,3,2,9,"92"
53092,85779,3,2,9,"92"
1461,85788,3,2,7,"71"
22136,85788,3,2,7,"71"
29398,85788,3,2,7,"71"
36912,85788,3,2,7,"71"
44655,85788,3,2,7,"71"
53093,85788,3,2,7,"71"
1462,85789,3,2,11,"115"
8300,85789,3,2,11,"115"
1463,85800,5,2,11,"115"
8301,85800,5,2,11,"115"
15103,85800,5,2,11,"115"
22137,85800,5,2,11,"115"
29399,85800,5,2,11,"115"
36913,85800,5,2,11,"115"
44656,85800,5,2,11,"115"
53094,85800,5,2,11,"115"
1464,85809,6,2,11,"119"
8302,85809,6,2,11,"119"
1465,85821,3,2,9,"92"
8304,85821,3,2,9,"92"
8305,85821,3,2,9,"92"
15105,85821,3,2,9,"92"
15106,85821,3,2,9,"92"
22139,85821,3,2,9,"92"
22140,85821,3,2,9,"92"
29402,85821,3,2,9,"92"
29403,85821,3,2,9,"92"
36916,85821,3,2,9,"92"
36917,85821,3,2,9,"92"
44659,85821,3,2,9,"92"
44660,85821,3,2,9,"92"
1466,85825,3,1,10,"101"
1467,85842,3,2,9,"91"
8306,85842,3,2,9,"91"
22143,85842,3,2,9,"91"
29406,85842,3,2,9,"91"
36920,85842,3,2,9,"91"
44662,85842,3,2,9,"91"
53097,85842,3,2,9,"91"
1468,85848,10,2,5,"51"
8307,85848,10,2,5,"51"
15108,85848,10,2,5,"51"
22144,85848,10,2,5,"51"
29407,85848,10,2,5,"51"
36921,85848,10,2,5,"51"
44663,85848,10,2,5,"51"
1469,85869,6,2,6,"61"
1470,85869,6,2,6,"61"
8308,85869,6,2,6,"61"
15109,85869,6,2,6,"61"
22145,85869,6,2,6,"61"
29408,85869,6,2,6,"61"
1471,85874,5,2,7,"71"
8309,85874,5,2,7,"71"
15110,85874,5,2,7,"71"
22146,85874,5,2,7,"71"
29409,85874,5,2,7,"71"
36922,85874,5,2,7,"71"
44664,85874,5,2,7,"71"
53098,85874,5,2,7,"71"
1472,85877,5,2,6,"63"
8310,85877,5,2,6,"63"
53099,85877,5,2,6,"63"
1473,85889,5,1,10,"102"
8311,85889,5,1,10,"102"
